dataset,seed,model,status,rows,features,target_0_count,target_1_count,train_rows,validation_rows,test_rows,train_positive_count,validation_positive_count,test_positive_count,learning_rate,iterations,threshold,threshold_score,training_time_seconds,prediction_time_seconds,accuracy,majority_baseline_accuracy,accuracy_gain_over_majority,balanced_accuracy,majority_recall,minority_recall,minority_precision,minority_f1,minority_error_rate,false_positive_rate,mcc,roc_auc,average_precision,tn,fp,fn,tp
df12,1,gaar_cagd,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.5,,0.4219876749557443,5.5427022743970156e-05,0.9805194805194806,0.8203463203463204,0.1601731601731602,0.9834218139046953,0.978891820580475,0.9879518072289156,0.9111111111111111,0.9479768786127167,0.012048192771084338,0.021108179419525065,0.9371781740917098,0.9981562132434753,0.9913552520834293,371,8,1,82
df12,1,focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.5,,0.3752954759984277,5.546101601794362e-05,0.9458874458874459,0.8203463203463204,0.1255411255411255,0.9481991289697047,0.9445910290237467,0.9518072289156626,0.79,0.8633879781420765,0.04819277108433735,0.055408970976253295,0.835613349968591,0.9878564389484058,0.8994850127252416,358,21,4,79
df12,1,cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.47525252525252526,0.935064935064935,0.3552454879973084,6.279000081121922e-05,0.9805194805194806,0.8203463203463204,0.1601731601731602,0.9834218139046953,0.978891820580475,0.9879518072289156,0.9111111111111111,0.9479768786127167,0.012048192771084338,0.021108179419525065,0.9371781740917098,0.9965985313284802,0.9827986132786919,371,8,1,82
df12,1,gaar_focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.5,,0.4379552489845082,0.0001165449502877891,0.9177489177489178,0.8203463203463204,0.09740259740259738,0.949868073878628,0.899736147757256,1.0,0.6859504132231405,0.8137254901960784,0.0,0.10026385224274406,0.7856044694029473,0.989223384302381,0.9267847862578251,341,38,0,83
df12,1,gaar_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.6237373737373737,0.9459459459459459,0.4184901000116952,6.318901432678103e-05,0.9848484848484849,0.8203463203463204,0.16450216450216448,0.9719458308166704,0.9920844327176781,0.9518072289156626,0.9634146341463414,0.9575757575757575,0.04819277108433735,0.0079155672823219,0.9483793218775195,0.9981562132434753,0.9913552520834293,376,3,4,79
df12,1,focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.5247474747474747,0.8311688311688312,0.3649644040269777,5.4584990721195936e-05,0.9523809523809523,0.8203463203463204,0.13203463203463195,0.8909940553771816,0.9868073878627969,0.7951807228915663,0.9295774647887324,0.8571428571428571,0.20481927710843373,0.013192612137203167,0.8324175889622315,0.9878564389484058,0.8994850127252416,374,5,17,66
df12,1,gaar_focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,211,36,83,0.01,1000,0.5544444444444444,0.8571428571428571,0.43869766499847174,5.535100353881717e-05,0.961038961038961,0.8203463203463204,0.14069264069264065,0.9150904409193503,0.9868073878627969,0.8433734939759037,0.9333333333333333,0.8860759493670886,0.1566265060240964,0.013192612137203167,0.8642616945295559,0.989223384302381,0.9267847862578251,374,5,13,70
df12,2,default,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.07806026400066912,5.443498957902193e-05,0.9329004329004329,0.8744588744588745,0.058441558441558406,0.7401416865824514,0.9975247524752475,0.4827586206896552,0.9655172413793104,0.6436781609195402,0.5172413793103449,0.0024752475247524753,0.6560837547558881,0.9883492659610789,0.9240893750455167,403,1,30,28
df12,2,gaar,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.1488076460082084,5.2378978580236435e-05,0.9653679653679653,0.8744588744588745,0.09090909090909083,0.9211334926596108,0.9801980198019802,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.13793103448275862,0.019801980198019802,0.8422669853192216,0.9908671901672926,0.9370941054305486,396,8,8,50
df12,2,focal_loss,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.11324808601057157,5.286105442792177e-05,0.9264069264069265,0.8744588744588745,0.051948051948051965,0.7290457494025264,0.9925742574257426,0.46551724137931033,0.9,0.6136363636363636,0.5344827586206896,0.007425742574257425,0.6159626955403494,0.9752475247524752,0.8471546755722517,401,3,31,27
df12,2,f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.4257575757575757,0.8351648351648352,0.08527547103585675,5.265098297968507e-05,0.9523809523809523,0.8744588744588745,0.07792207792207784,0.8620262888357801,0.9826732673267327,0.7413793103448276,0.86,0.7962962962962963,0.25862068965517243,0.017326732673267328,0.7722202271767789,0.9883492659610789,0.9240893750455167,397,7,15,43
df12,2,gaar_focal_loss,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.17798580700764433,5.307997344061732e-05,0.9199134199134199,0.8744588744588745,0.045454545454545414,0.902526459542506,0.9257425742574258,0.8793103448275862,0.6296296296296297,0.7338129496402878,0.1206896551724138,0.07425742574257425,0.7014942428576126,0.972644247183339,0.8185017652671077,374,30,7,51
df12,2,gaar_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5247474747474747,0.8444444444444444,0.15735180501360446,7.638498209416866e-05,0.961038961038961,0.8744588744588745,0.08658008658008653,0.8817429156708774,0.9876237623762376,0.7758620689655172,0.9,0.8333333333333334,0.22413793103448276,0.012376237623762377,0.8142767808671799,0.9908671901672926,0.9370941054305486,399,5,13,45
df12,2,focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.47525252525252526,0.7543859649122807,0.11440493899863213,6.205704994499683e-05,0.922077922077922,0.8744588744588745,0.04761904761904756,0.9111471491976784,0.9257425742574258,0.896551724137931,0.6341463414634146,0.7428571428571429,0.10344827586206896,0.07425742574257425,0.7130717542775419,0.9752475247524752,0.8471546755722517,374,30,6,52
df12,2,gaar_focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.495050505050505,0.7719298245614035,0.19166835997020826,0.0001231119967997074,0.9155844155844156,0.8744588744588745,0.04112554112554112,0.9074342779105498,0.9183168316831684,0.896551724137931,0.611764705882353,0.7272727272727273,0.10344827586206896,0.08168316831683169,0.6968063519036708,0.972644247183339,0.8185017652671077,371,33,6,52
df12,2,cagd,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.3457716550328769,5.5402982980012894e-05,0.9826839826839827,0.8744588744588745,0.10822510822510822,0.9753328781153978,0.9851485148514851,0.9655172413793104,0.9032258064516129,0.9333333333333333,0.034482758620689655,0.01485148514851485,0.9240738691015663,0.9986770228747013,0.9910766091275354,398,6,2,56
df12,2,gaar_cagd,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.42209707299480215,5.593604873865843e-05,0.9848484848484849,0.8744588744588745,0.11038961038961037,0.9913366336633663,0.9826732673267327,1.0,0.8923076923076924,0.943089430894309,0.0,0.017326732673267328,0.9364010441369536,0.9995305565039263,0.9967824574441576,397,7,0,58
df12,2,focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.3733081509708427,5.670404061675072e-05,0.9523809523809523,0.8744588744588745,0.07792207792207784,0.9284738818709457,0.9603960396039604,0.896551724137931,0.7647058823529411,0.8253968253968254,0.10344827586206896,0.039603960396039604,0.8014131455481092,0.9891174462273814,0.9234905833828814,388,16,6,52
df12,2,cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5148484848484849,0.9148936170212766,0.3346993249724619,5.467701703310013e-05,0.9848484848484849,0.8744588744588745,0.11038961038961037,0.9765705018777739,0.9876237623762376,0.9655172413793104,0.9180327868852459,0.9411764705882353,0.034482758620689655,0.012376237623762377,0.9328777366325651,0.9986770228747013,0.9910766091275354,399,5,2,56
df12,2,gaar_focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5,,0.436393850017339,0.00012007303303107619,0.9264069264069265,0.8744588744588745,0.051948051948051965,0.9579207920792079,0.9158415841584159,1.0,0.6304347826086957,0.7733333333333333,0.0,0.08415841584158416,0.7598541899686506,0.9911659269375214,0.9364786793440005,370,34,0,58
df12,2,gaar_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5643434343434344,0.9361702127659575,0.47193076595431194,5.280104232951999e-05,0.9891774891774892,0.8744588744588745,0.11471861471861466,0.9938118811881188,0.9876237623762376,1.0,0.9206349206349206,0.9586776859504132,0.0,0.012376237623762377,0.9535412545309244,0.9995305565039263,0.9967824574441576,399,5,0,58
df12,2,focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5148484848484849,0.8351648351648352,0.37664920097449794,6.727396976202726e-05,0.9588744588744589,0.8744588744588745,0.08441558441558439,0.8878883578012974,0.9826732673267327,0.7931034482758621,0.8679245283018868,0.8288288288288288,0.20689655172413793,0.017326732673267328,0.8065695660803625,0.9891174462273814,0.9234905833828814,397,7,12,46
df12,2,gaar_focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,226,46,58,0.01,1000,0.5544444444444444,0.8409090909090909,0.4398915210040286,6.0259015299379826e-05,0.9523809523809523,0.8744588744588745,0.07792207792207784,0.8324940252645954,0.9925742574257426,0.6724137931034483,0.9285714285714286,0.78,0.3275862068965517,0.007425742574257425,0.7664242371564102,0.9911659269375214,0.9364786793440005,401,3,19,39
df12,3,default,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.07763590599643067,5.1704992074519396e-05,0.9372294372294372,0.8636363636363636,0.07359307359307354,0.7765246449456975,0.9974937343358395,0.5555555555555556,0.9722222222222222,0.7070707070707071,0.4444444444444444,0.002506265664160401,0.7080509530147439,0.9957433265703942,0.9721040049925654,398,1,28,35
df12,3,gaar,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.14738064596895128,5.150702781975269e-05,0.9718614718614719,0.8636363636363636,0.10822510822510822,0.9369256474519632,0.9849624060150376,0.8888888888888888,0.9032258064516129,0.896,0.1111111111111111,0.015037593984962405,0.8797685166551293,0.9957831085650635,0.9747276644349017,393,6,7,56
df12,3,focal_loss,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.11351077299332246,5.2363029681146145e-05,0.9285714285714286,0.8636363636363636,0.06493506493506496,0.7447786131996658,0.9974937343358395,0.49206349206349204,0.96875,0.6526315789473685,0.5079365079365079,0.002506265664160401,0.6616845149985157,0.9907705772367427,0.9445353199465983,398,1,32,31
df12,3,f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.38616161616161615,0.8807339449541285,0.08907083800295368,0.00013371702516451478,0.9761904761904762,0.8636363636363636,0.11255411255411252,0.9661654135338346,0.9799498746867168,0.9523809523809523,0.8823529411764706,0.916030534351145,0.047619047619047616,0.020050125313283207,0.9030757895793226,0.9957433265703942,0.9721040049925654,391,8,3,60
df12,3,gaar_focal_loss,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.17662956699496135,5.2755000069737434e-05,0.9567099567099567,0.8636363636363636,0.09307359307359309,0.9348370927318296,0.9649122807017544,0.9047619047619048,0.8028169014084507,0.8507462686567164,0.09523809523809523,0.03508771929824561,0.827552868938713,0.9877073636472132,0.9347765881439829,385,14,6,57
df12,3,gaar_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.46535353535353535,0.8727272727272727,0.16901878197677433,7.763999747112393e-05,0.974025974025974,0.8636363636363636,0.11038961038961037,0.9715956558061821,0.974937343358396,0.9682539682539683,0.8591549295774648,0.9104477611940298,0.031746031746031744,0.02506265664160401,0.8975093074272882,0.9957831085650635,0.9747276644349017,389,10,2,61
df12,3,focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.47525252525252526,0.7768595041322314,0.14045525999972597,6.370001938194036e-05,0.9567099567099567,0.8636363636363636,0.09307359307359309,0.9281537176274017,0.9674185463659147,0.8888888888888888,0.8115942028985508,0.8484848484848485,0.1111111111111111,0.03258145363408521,0.8244524577362167,0.9907705772367427,0.9445353199465983,386,13,7,56
df12,3,gaar_focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5049494949494949,0.7747747747747747,0.19119453703751788,7.959397044032812e-05,0.9632034632034632,0.8636363636363636,0.09956709956709953,0.918546365914787,0.9799498746867168,0.8571428571428571,0.8709677419354839,0.864,0.14285714285714285,0.020050125313283207,0.8427610455912424,0.9877073636472132,0.9347765881439829,391,8,9,54
df12,3,cagd,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.3437715870095417,5.558604607358575e-05,0.9891774891774892,0.8636363636363636,0.1255411255411255,0.9870509607351712,0.9899749373433584,0.9841269841269841,0.9393939393939394,0.9612403100775194,0.015873015873015872,0.010025062656641603,0.9553039244367127,0.996260492501094,0.9439534839162291,395,4,1,62
df12,3,gaar_cagd,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.4045984629774466,0.00011764600640162826,0.987012987012987,0.8636363636363636,0.12337662337662336,0.9924812030075187,0.9849624060150376,1.0,0.9130434782608695,0.9545454545454546,0.0,0.015037593984962405,0.9483214123619507,0.997374388351832,0.9653664118831157,393,6,0,63
df12,3,focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.3555930759757757,5.390000296756625e-05,0.9696969696969697,0.8636363636363636,0.10606060606060608,0.9757727652464494,0.9674185463659147,0.9841269841269841,0.8266666666666667,0.8985507246376812,0.015873015873015872,0.03258145363408521,0.8855236856761811,0.9948681226876716,0.961122168734545,386,13,1,62
df12,3,cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.495050505050505,0.9357798165137615,0.3411228290060535,7.640599505975842e-05,0.9891774891774892,0.8636363636363636,0.1255411255411255,0.9870509607351712,0.9899749373433584,0.9841269841269841,0.9393939393939394,0.9612403100775194,0.015873015873015872,0.010025062656641603,0.9553039244367127,0.996260492501094,0.9439534839162291,395,4,1,62
df12,3,gaar_focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5,,0.4384648679988459,5.443196278065443e-05,0.9415584415584416,0.8636363636363636,0.07792207792207795,0.9661654135338346,0.9323308270676691,1.0,0.7,0.8235294117647058,0.0,0.06766917293233082,0.8078561622884166,0.9970163503998091,0.9815972986345288,372,27,0,63
df12,3,gaar_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.6039393939393939,0.9532710280373832,0.4050048390054144,7.628201274201274e-05,0.9891774891774892,0.8636363636363636,0.1255411255411255,0.9803675856307434,0.9924812030075187,0.9682539682539683,0.953125,0.9606299212598425,0.031746031746031744,0.007518796992481203,0.9543966131423783,0.997374388351832,0.9653664118831157,396,3,2,61
df12,3,focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.495050505050505,0.8695652173913043,0.3753235060139559,5.6171033065766096e-05,0.9653679653679653,0.8636363636363636,0.10173160173160167,0.9799498746867168,0.9598997493734336,1.0,0.7974683544303798,0.8873239436619719,0.0,0.040100250626566414,0.8749226671832008,0.9948681226876716,0.961122168734545,383,16,0,63
df12,3,gaar_focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,52,63,0.01,1000,0.5247474747474747,0.9090909090909091,0.4371579469880089,0.00013389100786298513,0.9718614718614719,0.8636363636363636,0.10822510822510822,0.9837092731829573,0.9674185463659147,1.0,0.8289473684210527,0.9064748201438849,0.0,0.03258145363408521,0.8955105014301872,0.9970163503998091,0.9815972986345288,386,13,0,63
df12,4,default,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.08133601897861809,5.34169957973063e-05,0.935064935064935,0.8614718614718615,0.07359307359307354,0.7787374371859297,0.9949748743718593,0.5625,0.9473684210526315,0.7058823529411765,0.4375,0.005025125628140704,0.7009420182967545,0.9931689698492462,0.9533900755672383,396,2,28,36
df12,4,gaar,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.14873827202245593,0.00010190799366682768,0.9761904761904762,0.8614718614718615,0.11471861471861466,0.9402873743718593,0.9899497487437185,0.890625,0.9344262295081968,0.912,0.109375,0.010050251256281407,0.8985880664900251,0.9936793341708543,0.9541087084962101,394,4,7,57
df12,4,focal_loss,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.10803667100844905,5.159899592399597e-05,0.9264069264069265,0.8614718614718615,0.06493506493506496,0.7474874371859297,0.9949748743718593,0.5,0.9411764705882353,0.6530612244897959,0.5,0.005025125628140704,0.6548673438555368,0.9821765075376885,0.9034968221111728,396,2,32,32
df12,4,f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.40595959595959596,0.92,0.08799420803552493,7.915898459032178e-05,0.974025974025974,0.8614718614718615,0.11255411255411252,0.9521435301507537,0.9824120603015075,0.921875,0.8939393939393939,0.9076923076923077,0.078125,0.017587939698492462,0.892726195829532,0.9931689698492462,0.9533900755672383,391,7,5,59
df12,4,gaar_focal_loss,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.19770005700411275,0.00010952498996630311,0.9242424242424242,0.8614718614718615,0.0627705627705627,0.9232490577889447,0.9246231155778895,0.921875,0.6629213483146067,0.7712418300653595,0.078125,0.07537688442211055,0.7414947824485504,0.9800172738693468,0.8963792028076176,368,30,5,59
df12,4,gaar_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.495050505050505,0.9504950495049505,0.17688042199006304,5.423702532425523e-05,0.974025974025974,0.8614718614718615,0.11255411255411252,0.9390310929648241,0.9874371859296482,0.890625,0.9193548387096774,0.9047619047619048,0.109375,0.01256281407035176,0.8898789979927887,0.9936793341708543,0.9541087084962101,393,5,7,57
df12,4,focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.4851515151515151,0.8514851485148515,0.1196605380391702,8.24909657239914e-05,0.948051948051948,0.8614718614718615,0.08658008658008653,0.8911746231155779,0.9698492462311558,0.8125,0.8125,0.8125,0.1875,0.03015075376884422,0.7823492462311558,0.9821765075376885,0.9034968221111728,386,12,12,52
df12,4,gaar_focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5148484848484849,0.8247422680412371,0.1902648140094243,6.56909542158246e-05,0.9458874458874459,0.8614718614718615,0.08441558441558439,0.8702496859296482,0.9748743718592965,0.765625,0.8305084745762712,0.7967479674796748,0.234375,0.02512562814070352,0.7664391641794045,0.9800172738693468,0.8963792028076176,388,10,15,49
df12,4,cagd,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.33322308998322114,5.5150012485682964e-05,0.987012987012987,0.8614718614718615,0.1255411255411255,0.9793498743718593,0.9899497487437185,0.96875,0.9393939393939394,0.9538461538461539,0.03125,0.010050251256281407,0.9464432448622546,0.9961918969849246,0.9826315548255634,394,4,2,62
df12,4,gaar_cagd,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.40112324204528704,5.887303268536925e-05,0.987012987012987,0.8614718614718615,0.1255411255411255,0.9859060929648241,0.9874371859296482,0.984375,0.9264705882352942,0.9545454545454546,0.015625,0.01256281407035176,0.9475699864188312,0.9970163316582915,0.9892730296621877,393,5,1,63
df12,4,focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.3795075339730829,5.527399480342865e-05,0.9675324675324676,0.8614718614718615,0.10606060606060608,0.9549309045226131,0.9723618090452262,0.9375,0.8450704225352113,0.8888888888888888,0.0625,0.02763819095477387,0.8715441780088415,0.9930119346733668,0.942343806407717,387,11,4,60
df12,4,cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5346464646464646,0.96,0.33745336695574224,7.365201599895954e-05,0.9848484848484849,0.8614718614718615,0.12337662337662336,0.9715373743718593,0.9899497487437185,0.953125,0.9384615384615385,0.9457364341085271,0.046875,0.010050251256281407,0.9369700476290096,0.9961918969849246,0.9826315548255634,394,4,3,61
df12,4,gaar_focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5,,0.4413726289640181,5.3890980780124664e-05,0.9285714285714286,0.8614718614718615,0.0670995670995671,0.9585427135678393,0.9170854271356784,1.0,0.6597938144329897,0.7950310559006211,0.0,0.0829145728643216,0.777873570788182,0.9933652638190955,0.9462535163796331,365,33,0,64
df12,4,gaar_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5643434343434344,0.9607843137254902,0.4126063240109943,6.060302257537842e-05,0.9891774891774892,0.8614718614718615,0.12770562770562766,0.9871623743718593,0.9899497487437185,0.984375,0.9402985074626866,0.9618320610687023,0.015625,0.010050251256281407,0.9558710488837641,0.9970163316582915,0.9892730296621877,394,4,1,63
df12,4,focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5148484848484849,0.8958333333333334,0.37350222701206803,6.59709912724793e-05,0.9848484848484849,0.8614718614718615,0.12337662337662336,0.9584249371859297,0.9949748743718593,0.921875,0.9672131147540983,0.944,0.078125,0.005025125628140704,0.9356052476508269,0.9930119346733668,0.942343806407717,396,2,5,59
df12,4,gaar_focal_loss_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,215,51,64,0.01,1000,0.5346464646464646,0.9245283018867925,0.43918225599918514,6.297702202573419e-05,0.9783549783549783,0.8614718614718615,0.11688311688311681,0.961212311557789,0.9849246231155779,0.9375,0.9090909090909091,0.9230769230769231,0.0625,0.01507537688442211,0.9106318788404395,0.9933652638190955,0.9462535163796331,392,6,4,60
df12,5,default,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.08334019698668271,5.3381023462861776e-05,0.9588744588744589,0.8766233766233766,0.08225108225108224,0.8559454191033138,0.9925925925925926,0.7192982456140351,0.9318181818181818,0.8118811881188119,0.2807017543859649,0.007407407407407408,0.7975609170689261,0.9918995018410223,0.9345410332706663,402,3,16,41
df12,5,gaar,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.1802042230265215,0.00010000797919929028,0.9718614718614719,0.8766233766233766,0.09523809523809523,0.9613385315139701,0.9753086419753086,0.9473684210526315,0.84375,0.8925619834710744,0.05263157894736842,0.024691358024691357,0.8783814203954599,0.9922460472168074,0.9293354545432492,395,10,3,54
df12,5,focal_loss,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.20704601204488426,8.609099313616753e-05,0.9545454545454546,0.8766233766233766,0.07792207792207795,0.8534762833008447,0.9876543209876543,0.7192982456140351,0.8913043478260869,0.7961165048543689,0.2807017543859649,0.012345679012345678,0.776478855467464,0.9831059129304743,0.8820055242950551,400,5,16,41
df12,5,f1_threshold,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.39606060606060606,0.8596491228070176,0.10617914801696315,6.324995774775743e-05,0.9632034632034632,0.8766233766233766,0.08658008658008653,0.9564002599090318,0.9654320987654321,0.9473684210526315,0.7941176470588235,0.864,0.05263157894736842,0.0345679012345679,0.8473020378040405,0.9918995018410223,0.9345410332706663,391,14,3,54
df12,5,gaar_focal_loss,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.18320529302582145,5.267601227387786e-05,0.9134199134199135,0.8766233766233766,0.03679653679653683,0.9355425601039636,0.9061728395061729,0.9649122807017544,0.5913978494623656,0.7333333333333333,0.03508771929824561,0.09382716049382717,0.7144484153700824,0.9819363222871995,0.8794437965590883,367,38,2,55
df12,5,gaar_f1_threshold,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.4851515151515151,0.875,0.15916094003478065,6.023596506565809e-05,0.9675324675324676,0.8766233766233766,0.09090909090909094,0.9588693957115009,0.9703703703703703,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.05263157894736842,0.02962962962962963,0.8625106529085695,0.9922460472168074,0.9293354545432492,393,12,3,54
df12,5,focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.4851515151515151,0.7368421052631579,0.11492262000683695,6.12849835306406e-05,0.9415584415584416,0.8766233766233766,0.06493506493506496,0.9289798570500325,0.945679012345679,0.9122807017543859,0.7027027027027027,0.7938931297709924,0.08771929824561403,0.05432098765432099,0.7693077589790843,0.9831059129304743,0.8820055242950551,383,22,5,52
df12,5,gaar_focal_loss_f1_threshold,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5049494949494949,0.7479674796747967,0.18519437400391325,5.806400440633297e-05,0.922077922077922,0.8766233766233766,0.045454545454545414,0.932943469785575,0.9185185185185185,0.9473684210526315,0.6206896551724138,0.75,0.05263157894736842,0.08148148148148149,0.7283680185346859,0.9819363222871995,0.8794437965590883,372,33,3,54
df12,5,cagd,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.34128213999792933,0.00011242902837693691,0.987012987012987,0.8766233766233766,0.11038961038961037,0.9850552306692657,0.9876543209876543,0.9824561403508771,0.9180327868852459,0.9491525423728814,0.017543859649122806,0.012345679012345678,0.9424298288604862,0.9949750920511155,0.950670994320396,400,5,1,56
df12,5,gaar_cagd,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.408115036028903,5.418097134679556e-05,0.987012987012987,0.8766233766233766,0.11038961038961037,0.9850552306692657,0.9876543209876543,0.9824561403508771,0.9180327868852459,0.9491525423728814,0.017543859649122806,0.012345679012345678,0.9424298288604862,0.9945852285033572,0.9256211795758984,400,5,1,56
df12,5,focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.3709470760077238,5.5213982705026865e-05,0.9632034632034632,0.8766233766233766,0.08658008658008653,0.9714749837556855,0.9604938271604938,0.9824561403508771,0.7777777777777778,0.8682170542635659,0.017543859649122806,0.03950617283950617,0.8549781926207858,0.9924626380766731,0.9381546836779153,389,16,1,56
df12,5,cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.46535353535353535,0.9642857142857143,0.33929230901412666,6.274599581956863e-05,0.9848484848484849,0.8766233766233766,0.10822510822510822,0.9838206627680312,0.9851851851851852,0.9824561403508771,0.9032258064516129,0.9411764705882353,0.017543859649122806,0.014814814814814815,0.9335842293544688,0.9949750920511155,0.950670994320396,399,6,1,56
df12,5,gaar_focal_loss_cagd,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.5,,0.4321342170005664,5.5186974350363016e-05,0.9199134199134199,0.8766233766233766,0.04329004329004327,0.954320987654321,0.908641975308642,1.0,0.6063829787234043,0.7549668874172185,0.0,0.09135802469135802,0.7422836570885636,0.9929824561403509,0.9420262818621178,368,37,0,57
df12,5,gaar_cagd_f1_threshold,ok,2310,19,1980,330,1478,370,462,219,54,57,0.01,1000,0.495050505050505,0.9642857142857143,0.43181575200287625,5.7334022130817175e-05,0.987012987012987,0.8766233766233766,0.11038961038961037,0.9850552306692657,0.9876543209876543,0.9824561403508771,0.9180327868852459,0.9491525423728814,0.017543859649122806,0.012345679012345678,0.9424298288604862,0.9945852285033572,0.9256211795758984,400,5,1,56
